tweet_id,airline_sentiment,text
567997512310767616,neutral,"@USAirways hi!  Could you protect me on US 445 just in case? Still on ground with no checked luggage, but still a chance I can make original"
567988647263252480,negative,@USAirways great but that still does not help me..
567979842882428928,negative,@USAirways @Forsyth_Factor hope for no weather delays no help to reroute and your on your own for lodging non stop is the way to go
567970771718578176,negative,@USAirways why didn't you reroute BOS to JAX via DCA through CLT instead forcing an overnight @DCA #passengersLose
567969619849265153,negative,"@USAirways I appreciate the hard work. Still, I gave up after &gt;hour. @dsearls"
567929116969684993,negative,"@USAirways my luggage was delayed. I'm looking for compensation, since, you know, you charged me for it then forgot it..."
567928302725263360,negative,@USAirways @AmericanAir stranded in cold Texas and getting sick because you overbooked the flight and gave my seat away. #gooutofbusiness
567926839630557184,negative,@USAirways Worst experience ever. Unable 2 help over phone and told at last min cabin crew unavailable for flight. Never again #USAirways
567925957090238464,negative,Thanks. “@USAirways: @fispahani Weather disruptions have caused some of our crew to run Late Flight. We're sorry for the delay to your flight.”
567923361256460288,negative,@USAirways 325 minute delay - this is absurd. Feel free to provide credits... http://t.co/e09keJ9bv1
567923103080275968,negative,@USAirways Fuck you
567921295473512448,negative,@USAirways not even on your dime and free tickets.  #worsttraveldayever
567919849088770048,negative,@USAirways disappointment? Making own arrangements for me &amp; my sleeping toddler with zero assistance from USAir is maddening.
567919531068391425,neutral,@USAirways thank you
567918161540046848,negative,@USAirways thanks. We did see an agent. Unhelpful. Some got vouchers others did not for unexplained reasons.
567916726668644352,negative,@USAirways 25 mins after the scheduled departure and still sitting in terminal. Communication would be lovely... http://t.co/pkAxUNYfn2
567915852260978688,negative,"@USAirways this day has been a disaster, rude employees, no help &amp; now no hotel. not flying with you again &amp; I fly ALOT! Dallas=raise=now!"
567910107163541504,negative,@usairways traveling with 2 year old. would appreciate you holding up your end of good business and hosting us in our unanticipated layover.
567909745211879424,negative,@usairways missed flight connection due to flight attendant delay. Yet no voucher on your part? #fail
567909106553483264,negative,@USAirways of course never again tho . Thanks for tweetin ur concern but not Doin anythin to fix what happened. I'll choose wiser next time
567908831545544706,negative,"@USAirways I absolutely knew you would try to blame weather to deny us vouchers in Phoenix. Totally false, was a crew issue."
567908764650774529,negative,@USAirways half an inch of snow in Charlotte #overwhelming
567908702088376320,neutral,@USAirways on the phone now. looks like global
567908391256875008,negative,"@USAirways Already filed a report personally at the airport, however they have no idea where it is even with a tracking number."
567908046619439104,negative,"@USAirways already called, no other options, flight is being reimbursed. Never again, you are unreliable for business travelers."
567906248852533248,negative,@USAirways your saving grace was our flight attendant Dallas who was amazing. wish he would transfer to Delta where I would see him again
567905855653421056,negative,"@USAirways that link leads to a website that won't open on a cell phone.  Good job, shocking that your airline is folding."
567905194563997696,negative,@USAirways My flight (US558) got Cancelled Flightled on 2/16 due to lack of flight crew.I was told that I'd be reimbursed for hotel. Who do I contact?
567905184040382464,negative,"@USAirways No need for apologies just an unfortunate situation . There is no up date, I've landed but was suppose to land at 5"
567904569679880192,negative,@USAirways ~45 minutes means no public transit home and an expensive cab. Promises doesn't make up for it
567904438834167809,negative,@USAirways my sister was supposed to leave at 10 am to go back to AL. She's only getting to NC now. Are you kidding me #NeverflyUSairways 👿
567903480993558528,negative,@USAirways she just did but really how drunk does someone have to be before you stop serving them
567898269961101313,positive,@USAirways YOU ARE THE BEST AIRWAYS!!! FOLLOW ME PLEASE;)🙏🙏🙏✌️✌️✌️🙏🙏🙏
567897883875217408,negative,"@USAirways 5 hr flight delay and a delay when we land . Is that even real life ? Get me off this plane , I wanna go home 👠👠👠 (3 heel clicks)"
567897643873148928,negative,"@USAirways flt 4439 is on the ground, but you don't have a gate for us at dca. Why is this happening?"
567897182545686528,positive,@USAirways Shout out to the red-headed gate agent for flt 3389 from DCA to CHS at 7:10 tonight. Didn't get her name but she was great!
567896872892899330,negative,@USAirways I'm sick of living in an airport!! #getittogether
567896040982069249,negative,"@USAirways Now, the JFK Baggage Office has actually run out of paper hotel vouchers. #thislinehasntmovedforanhour"
567894427244589056,positive,@USAirways Dude named Shaquille at the desk in Charlotte was incredibly professional and helpful vs. some crazy angry people tonight
567893710949588993,negative,@USAirways  really u gave 6 scotch on the rocks to an out of control drunk and would not let my sister change seats when he was grouping her
567892300551991296,positive,"@USAirways Awesome USAir, TYSVM &lt;3"
567889710129029121,positive,@USAirways Thank you!
567889613714522113,positive,@USAirways  that would be lovely! You have great people working in your organization.
567887623953457152,negative,@USAirways Only the JFK baggage office is open to help re-book all of us on Cancelled Flightled flight 3121 to DCA. Shameful.
567885719894642688,negative,@USAirways hey let flight 1874get to the gate  hours Late Flight and no fate with dozens of kids on board
567885057085566977,neutral,@USAirways me too. Me too.
567881731967229953,negative,@USAirways a flight update doesn't help when we are waiting 20+ min at our arrival waiting for a plane to leave our gate. Who can I write?😑
567881730490646528,positive,"@USAirways TYVM USAir, Happy Night@ &lt;3"
567881096647569408,positive,@USAirways thanks! It's hectic for everyone but their actions don't represent the company well IMO
567880416201293824,negative,@USAirways @husainhaqqani Mr. Husain u shld protest as well when one of ur party member Rehman Malik delayed a PIA flight for hours..???
567878696356433920,negative,@USAirways NOT GOOD. been on hold for 1hour (2x/day) since sun. to book 1-way flt dividend miles. agents send me to on hold hell. #furious
567875699056467968,negative,@USAirways I'm sure you don't but question still remains why we only found out at 8.20 that crew won't come before 9.50 for 8.10 flt. Tks.
